image_id,original_image,region,region_file,pixel_count
53,/Users/yuchiwu/Desktop/tongue_project/images_json/53.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/53.png,307258
53,/Users/yuchiwu/Desktop/tongue_project/images_json/53.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/53.png,476655
53,/Users/yuchiwu/Desktop/tongue_project/images_json/53.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/53.png,323967
54,/Users/yuchiwu/Desktop/tongue_project/images_json/54.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/54.png,482392
54,/Users/yuchiwu/Desktop/tongue_project/images_json/54.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/54.png,385265
54,/Users/yuchiwu/Desktop/tongue_project/images_json/54.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/54.png,310460
54,/Users/yuchiwu/Desktop/tongue_project/images_json/54.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/54.png,461605
54,/Users/yuchiwu/Desktop/tongue_project/images_json/54.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/54.png,323310
55,/Users/yuchiwu/Desktop/tongue_project/images_json/55.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/55.png,527986
55,/Users/yuchiwu/Desktop/tongue_project/images_json/55.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/55.png,353750
55,/Users/yuchiwu/Desktop/tongue_project/images_json/55.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/55.png,331692
55,/Users/yuchiwu/Desktop/tongue_project/images_json/55.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/55.png,530658
55,/Users/yuchiwu/Desktop/tongue_project/images_json/55.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/55.png,302680
56,/Users/yuchiwu/Desktop/tongue_project/images_json/56.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/56.png,452904
56,/Users/yuchiwu/Desktop/tongue_project/images_json/56.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/56.png,289092
56,/Users/yuchiwu/Desktop/tongue_project/images_json/56.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/56.png,274755
56,/Users/yuchiwu/Desktop/tongue_project/images_json/56.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/56.png,425880
56,/Users/yuchiwu/Desktop/tongue_project/images_json/56.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/56.png,283265
57,/Users/yuchiwu/Desktop/tongue_project/images_json/57.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/57.png,336954
57,/Users/yuchiwu/Desktop/tongue_project/images_json/57.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/57.png,199664
57,/Users/yuchiwu/Desktop/tongue_project/images_json/57.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/57.png,183175
57,/Users/yuchiwu/Desktop/tongue_project/images_json/57.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/57.png,406276
57,/Users/yuchiwu/Desktop/tongue_project/images_json/57.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/57.png,280679
58,/Users/yuchiwu/Desktop/tongue_project/images_json/58.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/58.png,377986
58,/Users/yuchiwu/Desktop/tongue_project/images_json/58.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/58.png,317940
58,/Users/yuchiwu/Desktop/tongue_project/images_json/58.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/58.png,265100
58,/Users/yuchiwu/Desktop/tongue_project/images_json/58.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/58.png,385840
58,/Users/yuchiwu/Desktop/tongue_project/images_json/58.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/58.png,273794
59,/Users/yuchiwu/Desktop/tongue_project/images_json/59.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/59.png,405204
59,/Users/yuchiwu/Desktop/tongue_project/images_json/59.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/59.png,229156
59,/Users/yuchiwu/Desktop/tongue_project/images_json/59.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/59.png,249138
59,/Users/yuchiwu/Desktop/tongue_project/images_json/59.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/59.png,397290
59,/Users/yuchiwu/Desktop/tongue_project/images_json/59.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/59.png,239856
6,/Users/yuchiwu/Desktop/tongue_project/images_json/6.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/6.png,151128
6,/Users/yuchiwu/Desktop/tongue_project/images_json/6.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/6.png,90589
6,/Users/yuchiwu/Desktop/tongue_project/images_json/6.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/6.png,92024
6,/Users/yuchiwu/Desktop/tongue_project/images_json/6.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/6.png,152656
6,/Users/yuchiwu/Desktop/tongue_project/images_json/6.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/6.png,52053
60,/Users/yuchiwu/Desktop/tongue_project/images_json/60.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/60.png,326939
60,/Users/yuchiwu/Desktop/tongue_project/images_json/60.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/60.png,272518
60,/Users/yuchiwu/Desktop/tongue_project/images_json/60.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/60.png,246271
60,/Users/yuchiwu/Desktop/tongue_project/images_json/60.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/60.png,372240
60,/Users/yuchiwu/Desktop/tongue_project/images_json/60.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/60.png,254098
64,/Users/yuchiwu/Desktop/tongue_project/images_json/64.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/64.png,410369
64,/Users/yuchiwu/Desktop/tongue_project/images_json/64.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/64.png,256707
64,/Users/yuchiwu/Desktop/tongue_project/images_json/64.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/64.png,253367
64,/Users/yuchiwu/Desktop/tongue_project/images_json/64.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/64.png,392610
64,/Users/yuchiwu/Desktop/tongue_project/images_json/64.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/64.png,251284
68,/Users/yuchiwu/Desktop/tongue_project/images_json/68.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/68.png,252301
68,/Users/yuchiwu/Desktop/tongue_project/images_json/68.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/68.png,172608
68,/Users/yuchiwu/Desktop/tongue_project/images_json/68.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/68.png,139746
68,/Users/yuchiwu/Desktop/tongue_project/images_json/68.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/68.png,246390
68,/Users/yuchiwu/Desktop/tongue_project/images_json/68.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/68.png,180565
7,/Users/yuchiwu/Desktop/tongue_project/images_json/7.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/7.png,232413
7,/Users/yuchiwu/Desktop/tongue_project/images_json/7.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/7.png,175721
7,/Users/yuchiwu/Desktop/tongue_project/images_json/7.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/7.png,157745
7,/Users/yuchiwu/Desktop/tongue_project/images_json/7.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/7.png,276271
7,/Users/yuchiwu/Desktop/tongue_project/images_json/7.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/7.png,184635
70,/Users/yuchiwu/Desktop/tongue_project/images_json/70.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/70.png,143447
70,/Users/yuchiwu/Desktop/tongue_project/images_json/70.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/70.png,89526
70,/Users/yuchiwu/Desktop/tongue_project/images_json/70.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/70.png,97275
70,/Users/yuchiwu/Desktop/tongue_project/images_json/70.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/70.png,152481
70,/Users/yuchiwu/Desktop/tongue_project/images_json/70.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/70.png,89262
72,/Users/yuchiwu/Desktop/tongue_project/images_json/72.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/72.png,336322
72,/Users/yuchiwu/Desktop/tongue_project/images_json/72.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/72.png,343340
72,/Users/yuchiwu/Desktop/tongue_project/images_json/72.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/72.png,332256
72,/Users/yuchiwu/Desktop/tongue_project/images_json/72.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/72.png,475242
72,/Users/yuchiwu/Desktop/tongue_project/images_json/72.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/72.png,325141
74,/Users/yuchiwu/Desktop/tongue_project/images_json/74.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/74.png,524699
74,/Users/yuchiwu/Desktop/tongue_project/images_json/74.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/74.png,515073
74,/Users/yuchiwu/Desktop/tongue_project/images_json/74.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/74.png,373745
74,/Users/yuchiwu/Desktop/tongue_project/images_json/74.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/74.png,565668
74,/Users/yuchiwu/Desktop/tongue_project/images_json/74.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/74.png,392387
8,/Users/yuchiwu/Desktop/tongue_project/images_json/8.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/8.png,306136
8,/Users/yuchiwu/Desktop/tongue_project/images_json/8.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/8.png,207339
8,/Users/yuchiwu/Desktop/tongue_project/images_json/8.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/8.png,171545
8,/Users/yuchiwu/Desktop/tongue_project/images_json/8.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/8.png,303840
8,/Users/yuchiwu/Desktop/tongue_project/images_json/8.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/8.png,214821
85,/Users/yuchiwu/Desktop/tongue_project/images_json/85.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/85.png,332097
85,/Users/yuchiwu/Desktop/tongue_project/images_json/85.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/85.png,208151
85,/Users/yuchiwu/Desktop/tongue_project/images_json/85.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/85.png,170201
85,/Users/yuchiwu/Desktop/tongue_project/images_json/85.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/85.png,322460
85,/Users/yuchiwu/Desktop/tongue_project/images_json/85.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/85.png,133446
87,/Users/yuchiwu/Desktop/tongue_project/images_json/87.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/87.png,150670
87,/Users/yuchiwu/Desktop/tongue_project/images_json/87.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/87.png,100271
87,/Users/yuchiwu/Desktop/tongue_project/images_json/87.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/87.png,100110
87,/Users/yuchiwu/Desktop/tongue_project/images_json/87.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/87.png,163812
87,/Users/yuchiwu/Desktop/tongue_project/images_json/87.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/87.png,113158
9,/Users/yuchiwu/Desktop/tongue_project/images_json/9.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/9.png,228950
9,/Users/yuchiwu/Desktop/tongue_project/images_json/9.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/9.png,176485
9,/Users/yuchiwu/Desktop/tongue_project/images_json/9.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/9.png,167181
9,/Users/yuchiwu/Desktop/tongue_project/images_json/9.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/9.png,243595
9,/Users/yuchiwu/Desktop/tongue_project/images_json/9.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/9.png,163350
96,/Users/yuchiwu/Desktop/tongue_project/images_json/96.jpg,舌根,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌根/96.png,184023
96,/Users/yuchiwu/Desktop/tongue_project/images_json/96.jpg,舌尖,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌尖/96.png,100834
96,/Users/yuchiwu/Desktop/tongue_project/images_json/96.jpg,舌左邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌左邊/96.png,121041
96,/Users/yuchiwu/Desktop/tongue_project/images_json/96.jpg,舌中,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌中/96.png,185120
96,/Users/yuchiwu/Desktop/tongue_project/images_json/96.jpg,舌右邊,/Users/yuchiwu/Desktop/tongue_project/output/regions_temp/舌右邊/96.png,101480
